campaignid,reportdate,adid,asin,campaignname,campaignstatus,adgroupid,adgroupname,clicks,cost,impressions,attributedconversions14d,attributedsales14d,roasclicks14d,sku,spend,week_start,year_month
542783093759813,2025-09-17,470522788363214,B0CJYJLX9G,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,13,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-18,470522788363214,B0CJYJLX9G,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,79,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-19,470522788363214,B0CJYJLX9G,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,100,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-20,470522788363214,B0CJYJLX9G,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,299,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-21,470522788363214,B0CJYJLX9G,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,1,4.59,224,0,0.0,0.0,,4.59,2025-09-15,2025-09
542783093759813,2025-09-22,470522788363214,B0CJYJLX9G,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,208,0,0.0,0.0,,0.0,2025-09-22,2025-09
542783093759813,2025-09-23,470522788363214,B0CJYJLX9G,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,153,0,0.0,0.0,,0.0,2025-09-22,2025-09
542783093759813,2025-07-07,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,112,0,0.0,0.0,,0.0,2025-07-07,2025-07
542783093759813,2025-07-08,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.11,559,0,0.0,0.0,,2.11,2025-07-07,2025-07
542783093759813,2025-07-09,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.11,525,0,0.0,0.0,,2.11,2025-07-07,2025-07
542783093759813,2025-07-10,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,4.78,288,0,0.0,0.0,,4.78,2025-07-07,2025-07
542783093759813,2025-07-11,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,233,0,0.0,0.0,,0.0,2025-07-07,2025-07
542783093759813,2025-07-12,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,49,0,0.0,0.0,,0.0,2025-07-07,2025-07
542783093759813,2025-07-13,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,7.44,90,0,0.0,0.0,,7.44,2025-07-07,2025-07
542783093759813,2025-07-14,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,99,0,0.0,0.0,,0.0,2025-07-14,2025-07
542783093759813,2025-07-15,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.74,275,1,65.98,24.080291971,,2.74,2025-07-14,2025-07
542783093759813,2025-07-16,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.74,369,0,0.0,0.0,,2.74,2025-07-14,2025-07
542783093759813,2025-07-17,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,406,0,0.0,0.0,,0.0,2025-07-14,2025-07
542783093759813,2025-07-18,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,3,8.81,674,0,0.0,0.0,,8.81,2025-07-14,2025-07
542783093759813,2025-07-19,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.32,968,0,0.0,0.0,,2.32,2025-07-14,2025-07
542783093759813,2025-07-20,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.32,584,0,0.0,0.0,,2.32,2025-07-14,2025-07
542783093759813,2025-07-21,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,552,0,0.0,0.0,,0.0,2025-07-21,2025-07
542783093759813,2025-07-22,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.49,235,0,0.0,0.0,,2.49,2025-07-21,2025-07
542783093759813,2025-07-23,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,3.98,271,0,0.0,0.0,,3.98,2025-07-21,2025-07
542783093759813,2025-07-24,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.02,692,0,0.0,0.0,,2.02,2025-07-21,2025-07
542783093759813,2025-07-25,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,146,0,0.0,0.0,,0.0,2025-07-21,2025-07
542783093759813,2025-07-26,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,101,0,0.0,0.0,,0.0,2025-07-21,2025-07
542783093759813,2025-07-27,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,260,0,0.0,0.0,,0.0,2025-07-21,2025-07
542783093759813,2025-07-28,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,210,0,0.0,0.0,,0.0,2025-07-28,2025-07
542783093759813,2025-07-29,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.92,252,0,0.0,0.0,,2.92,2025-07-28,2025-07
542783093759813,2025-07-30,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,235,0,0.0,0.0,,0.0,2025-07-28,2025-07
542783093759813,2025-07-31,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,106,0,0.0,0.0,,0.0,2025-07-28,2025-07
542783093759813,2025-08-01,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,184,0,0.0,0.0,,0.0,2025-07-28,2025-08
542783093759813,2025-08-02,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,1166,0,0.0,0.0,,0.0,2025-07-28,2025-08
542783093759813,2025-08-03,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,578,0,0.0,0.0,,0.0,2025-07-28,2025-08
542783093759813,2025-08-04,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,5.21,254,0,0.0,0.0,,5.21,2025-08-04,2025-08
542783093759813,2025-08-05,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,3.25,248,1,32.65,10.046153847,,3.25,2025-08-04,2025-08
542783093759813,2025-08-06,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,183,0,0.0,0.0,,0.0,2025-08-04,2025-08
542783093759813,2025-08-07,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,294,0,0.0,0.0,,0.0,2025-08-04,2025-08
542783093759813,2025-08-08,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,4.21,303,0,0.0,0.0,,4.21,2025-08-04,2025-08
542783093759813,2025-08-09,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,323,0,0.0,0.0,,0.0,2025-08-04,2025-08
542783093759813,2025-08-10,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,3.19,1308,0,0.0,0.0,,3.19,2025-08-04,2025-08
542783093759813,2025-08-11,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,2179,0,0.0,0.0,,0.0,2025-08-11,2025-08
542783093759813,2025-08-12,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,2425,0,0.0,0.0,,0.0,2025-08-11,2025-08
542783093759813,2025-08-13,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,4,16.32,1338,1,29.88,1.830882353,,16.32,2025-08-11,2025-08
542783093759813,2025-08-14,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,978,0,0.0,0.0,,0.0,2025-08-11,2025-08
542783093759813,2025-08-15,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,708,0,0.0,0.0,,0.0,2025-08-11,2025-08
542783093759813,2025-08-16,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,1130,0,0.0,0.0,,0.0,2025-08-11,2025-08
542783093759813,2025-08-17,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.33,779,0,0.0,0.0,,2.33,2025-08-11,2025-08
542783093759813,2025-08-18,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,3.84,1144,0,0.0,0.0,,3.84,2025-08-18,2025-08
542783093759813,2025-08-19,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,2515,0,0.0,0.0,,0.0,2025-08-18,2025-08
542783093759813,2025-08-20,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,2444,0,0.0,0.0,,0.0,2025-08-18,2025-08
542783093759813,2025-08-21,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,3.72,1613,0,0.0,0.0,,3.72,2025-08-18,2025-08
542783093759813,2025-08-22,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,904,0,0.0,0.0,,0.0,2025-08-18,2025-08
542783093759813,2025-08-23,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,757,0,0.0,0.0,,0.0,2025-08-18,2025-08
542783093759813,2025-08-24,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,558,0,0.0,0.0,,0.0,2025-08-18,2025-08
542783093759813,2025-08-25,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,1.78,498,0,0.0,0.0,,1.78,2025-08-25,2025-08
542783093759813,2025-08-26,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,0.2,388,0,0.0,0.0,,0.2,2025-08-25,2025-08
542783093759813,2025-08-27,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,3.78,216,0,0.0,0.0,,3.78,2025-08-25,2025-08
542783093759813,2025-08-28,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,157,0,0.0,0.0,,0.0,2025-08-25,2025-08
542783093759813,2025-08-29,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,7.05,157,0,0.0,0.0,,7.05,2025-08-25,2025-08
542783093759813,2025-08-30,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,258,0,0.0,0.0,,0.0,2025-08-25,2025-08
542783093759813,2025-08-31,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.53,253,0,0.0,0.0,,2.53,2025-08-25,2025-08
542783093759813,2025-09-01,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,1.69,421,0,0.0,0.0,,1.69,2025-09-01,2025-09
542783093759813,2025-09-02,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,178,0,0.0,0.0,,0.0,2025-09-01,2025-09
542783093759813,2025-09-03,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,4.63,166,0,0.0,0.0,,4.63,2025-09-01,2025-09
542783093759813,2025-09-04,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,3.55,202,0,0.0,0.0,,3.55,2025-09-01,2025-09
542783093759813,2025-09-05,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,3.5,177,0,0.0,0.0,,3.5,2025-09-01,2025-09
542783093759813,2025-09-06,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.77,509,0,0.0,0.0,,2.77,2025-09-01,2025-09
542783093759813,2025-09-07,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,3.47,760,0,0.0,0.0,,3.47,2025-09-01,2025-09
542783093759813,2025-09-08,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,431,0,0.0,0.0,,0.0,2025-09-08,2025-09
542783093759813,2025-09-09,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,2,7.22,905,0,0.0,0.0,,7.22,2025-09-08,2025-09
542783093759813,2025-09-10,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,179,0,0.0,0.0,,0.0,2025-09-08,2025-09
542783093759813,2025-09-11,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,9,0,0.0,0.0,,0.0,2025-09-08,2025-09
542783093759813,2025-09-12,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,5,0,0.0,0.0,,0.0,2025-09-08,2025-09
542783093759813,2025-09-13,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,5,0,0.0,0.0,,0.0,2025-09-08,2025-09
542783093759813,2025-09-14,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,75,0,0.0,0.0,,0.0,2025-09-08,2025-09
542783093759813,2025-09-15,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,73,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-16,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,32,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-17,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,36,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-18,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,1,1.19,163,2,47.52,39.93277311,,1.19,2025-09-15,2025-09
542783093759813,2025-09-19,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,885,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-20,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,462,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-21,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,459,0,0.0,0.0,,0.0,2025-09-15,2025-09
542783093759813,2025-09-22,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,2,9.21,183,1,20.04,2.175895766,,9.21,2025-09-22,2025-09
542783093759813,2025-09-23,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,112,0,0.0,0.0,,0.0,2025-09-22,2025-09
542783093759813,2025-09-26,536895285996558,B0CJYKGLMV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,PAUSED,386543335638102,Ad Group EXACT Match,0,0.0,0,0,0.0,0.0,,0.0,2025-09-22,2025-09
542783093759813,2025-03-21,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,270,0,0.0,0.0,,0.0,2025-03-17,2025-03
542783093759813,2025-03-22,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,952,0,0.0,0.0,,0.0,2025-03-17,2025-03
542783093759813,2025-03-23,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,4,25.37,1883,0,0.0,0.0,,25.37,2025-03-17,2025-03
542783093759813,2025-03-24,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,11.33,608,0,0.0,0.0,,11.33,2025-03-24,2025-03
542783093759813,2025-03-25,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,6,33.0,1103,1,23.67,0.717272728,,33.0,2025-03-24,2025-03
542783093759813,2025-03-26,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,8.29,560,0,0.0,0.0,,8.29,2025-03-24,2025-03
542783093759813,2025-03-27,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,471,0,0.0,0.0,,0.0,2025-03-24,2025-03
542783093759813,2025-03-28,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,976,0,0.0,0.0,,0.0,2025-03-24,2025-03
542783093759813,2025-03-29,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,3,12.43,1786,0,0.0,0.0,,12.43,2025-03-24,2025-03
542783093759813,2025-03-30,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,9.41,1765,0,0.0,0.0,,9.41,2025-03-24,2025-03
542783093759813,2025-03-31,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,5,22.22,2030,1,47.34,2.130513052,,22.220000001,2025-03-31,2025-03
542783093759813,2025-04-01,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,7.09,743,0,0.0,0.0,,7.09,2025-03-31,2025-04
542783093759813,2025-04-02,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,694,0,0.0,0.0,,0.0,2025-03-31,2025-04
542783093759813,2025-04-03,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,9.4,448,1,39.39,4.190425532,,9.4,2025-03-31,2025-04
542783093759813,2025-04-04,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,7.14,422,0,0.0,0.0,,7.14,2025-03-31,2025-04
542783093759813,2025-04-05,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,2.3,1015,0,0.0,0.0,,2.3,2025-03-31,2025-04
542783093759813,2025-04-06,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,1133,0,0.0,0.0,,0.0,2025-03-31,2025-04
542783093759813,2025-04-07,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,942,0,0.0,0.0,,0.0,2025-04-07,2025-04
542783093759813,2025-04-08,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,459,0,0.0,0.0,,0.0,2025-04-07,2025-04
542783093759813,2025-04-09,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,5.39,329,0,0.0,0.0,,5.39,2025-04-07,2025-04
542783093759813,2025-04-10,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,1,6.31,341,0,0.0,0.0,,6.31,2025-04-07,2025-04
542783093759813,2025-04-11,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,62,0,0.0,0.0,,0.0,2025-04-07,2025-04
542783093759813,2025-04-12,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,2,7.77,122,0,0.0,0.0,,7.77,2025-04-07,2025-04
542783093759813,2025-04-13,524221486146103,B0CJYKXBZV,CG_SugarFree_Keyword - Perpetua - SP - Default Manual - pikc7bur,ENABLED,386543335638102,Ad Group EXACT Match,0,0.0,179,0,0.0,0.0,,0.0,2025-04-07,2025-04
